παροῦσα	v-sppafn-	πάρειμι
βίβλος	n-s---fn-	βύβλος
.	u--------	.
δ	g--------	δέ
᾽	u--------	᾽
εὐημέρου	a-s---mg-	εὐήμερος
νῦν	d--------	νῦν
κτῆμ	n-s---nn-	κτῆμα
᾽	u--------	᾽
ἀλεξάνδρου	n-s---mg-	Ἀλέξανδρος
+	u--------	+
Γεώργιον	n-s---na-	γεώργιον
φύλαττε	v2spme---	φυλάσσω
Χριστὲ	n-s---mv-	Χριστός
παντάναξ	n-s---mv-	παντάναξ
:+	u--------	:+
Ἡ	l-s---fn-	ὁ
χεὶρ	n-s---fn-	χείρ
μέν	g--------	μέν
ἡ	l--------	ὁ
γράψασα	v-sppafn-	γράφω
τῆδε	p-s---fa-	ὅδε
τήν	l-s---fa-	ὁ
δέλτον	n-s---fa-	δέλτος
τάφω	n-s---md-	τάφος
ζοφώδη	a-s---fa-	ζοφώδης
καὶ	c--------	καί
πνιγηρῶ	a-s---md-	πνιγηρός
πυθμένει	v2spmam--	πυθμενέω
μυδῶσα	v-sppafn-	μυδάω
κεῖται	v3spie---	κεῖμαι
βρῶμα	n-s---nn-	βρῶμα
σκωλήκων	n-p---mg-	σκώληξ
","	u--------	","
ξένε	a-s---mv-	ξένος
","	u--------	","
ὡς	c--------	ὠς
χοῦς	n-s---mn-	χοῦς
δυσαχθείς	v-sappmn-	δυσάγω
","	u--------	","
τέφρα	n-s---fn-	τέφρα
","	u--------	","
σατρία	n-s---fn-	σατρία
","	u--------	","
κόνις	n-s---fn-	κόνις
","	u--------	","
ἰχῶρσι	n-p---md-	ἰχώρ
καὶ	c--------	καί
μώλωψι	n-p---md-	μώλωψ
καὶ	c--------	καί
σηψὶ	n-p---fd-	σήψ
βρύων	n-p---ng-	βρύον
","	u--------	","
ἀηδίαν	a-s---fa-	ἀηδία
δύσοσμον	n-s---fa-	δύσοσμος
πνέουσ	v-sppafn-	πνέω
᾽	u--------	᾽
ὁ	u--------	ὁ
....·	u--------	....·
ἀλλ	c--------	ἀλλά
᾽	u--------	᾽
οἱ	l-p---mn-	ὁ
καθαρῶς	d--------	καθαρός
ἐντρυφῶντες	v-pppamn-	ἐντρυφάω
τοῖς	l-p---md-	ὁ
λόγοις	n-p---md-	λόγος
","	u--------	","
οὓς	p-p---ma-	ὅς
καρδίας	n-s---fg-	καρδία
ἔρωτι	n-s---md-	ἔρως
καί	c--------	καί
προθυμία	n-s---fd-	προθυμία
γέγραφα	v-sria---	γράφω
θερμῶς	d--------	θερμός
τῆ	l-s---fd-	ὁ
παρούση	v-sppafd-	πάρειμι
πυκτίδι	n-s---fd-	πυκτίς
","	u--------	","
βίους	n-s---ma-	βίος
ὁσίων	a-p---mg-	ὅσιος
","	u--------	","
ἁγίων	a-p---mg-	ἅγιος
καὶ	c--------	καί
μαρτύρων	n-p---mg-	μάρτυς
ἀνδρῶν	n-p---mg-	ἀνήρ
ἀρίστων	a-p---mgs	ἄριστος
καί	c--------	καί
γυναικῶν	n-p---fg-	γυνή
μακάρων	a-p---mg-	μάκαρος
","	u--------	","
οὓς	p-p---ma-	ὅς
ἐντυχόντες	v-papamn-	ἐντυγχάνω
οἱ	l-p---mn-	ὁ
θερμοί	a-p---mn-	θερμός
τῆ	l-s---fd-	ὁ
καρδία	n-s---fd-	καρδία
μέμνησθε	v2prie---	μιμνήσκω
κἀμοὶ	p-s---cd-	ἐγώ
τῶ	l-s---md-	ὁ
γεγραφότι	v-srpamd-	γράφω
ξένω	a-s---md-	ξένος
ῥικνω	a-s---md-	ῥικνός
Ἰωσὴφ	n-s---md-	Ἰωσήφ
Τενέδου	n-s---fg-	Τένεδος
θυηπόλω	a-s---md-	θυηπόλος
.	u--------	.
Ἐν	r--------	ἐν
ἔτεσι	n-p---nd-	ἔτος
γέγραπται	v3srie---	γράφω
χιλιοντάδος	n-s---fg-	χιλιοντάς
διπλῆς	a-s---fg-	διπλός
τριάδος	n-s---fg-	τριάς
","	u--------	","
σὺν	r--------	σύν
τετραπλῆ	a-s---fd-	τετραπλόος
δυάδι	n-s---fd-	δυάς
","	u--------	","
τετράδι	n-s---fd-	τετράς
δεκάδος	n-s---fg-	δεκάς
ἐφ	r--------	ἐπί
᾽	u--------	᾽
ἅπαξ	d--------	ἅπαξ
ἑβδόμης	a-s---fg-	ἕβδομος
","	u--------	","
ἧς	p-s---fg-	ὅς
ἡ	l-s---fn-	ὁ
ἐπινέμησις	n-s---fn-	ἐπινέμησις
εἶχεν	v3siia---	ἔχω
ἑβδόμη	a-s---fn-	ἕβδομος
+	u--------	+
ὧ	e--------	ὦ
χρυσσόστομε	n-s---mv-	Χρυσσόστομος
·	u--------	·
φωστὴρ	n-s---mv-	φωστήρ
τῆς	l-s---fg-	ὁ
οἰκουμένης	v-sppefg-	οἰκέω
·	u--------	·
ὧ	e--------	ὦ
καλλίνικοι	a-p---mv-	καλλίνικος
μάρτυρες	n-p---mv-	μάρτυς
στρατιλάτται	n-p---mv-	στρατηλάτης
·	u--------	·
νῦν	d--------	νῦν
μοι	p1s---cd-	ἐγώ
φώτησον	v2sama---	φωτίζω
τὰς	l-p---fa-	ὁ
κόρας	n-p---fa-	κόρη
τῶν	l-p---ng-	ὁ
ὀμμάτων	n-p---ng-	ὄμμα
·	u--------	·
νῦν	d--------	νῦν
μοι	p1s---cd-	ἐγώ
δώρισε	v2sama---	δωρίζω
τῶν	l-p---ng-	ὁ
καλῶν	a-p---ng-	καλός
μαθημάτων	n-p---ng-	μάθημα
:+++	u--------	:+++
+	u--------	+
εἴληφε	v3sria---	λαμβάνω
τέρμα	n-s---na-	τέρμα
βίβλος	n-s---fn-	βύβλος
ἥδε	p-s---fn-	ὅδε
τοῦ	l-s---mg-	ὁ
φίλου	a-s---mg-	φίλος
","	u--------	","
χειρὶ	n-s---fd-	χείρ
κυριακοῦ	a-s---mg-	κυριακός
τε	g--------	τε
τοῦ	l-s---mg-	ὁ
πρασιάνου	a-s---mg-	πρασιανός
·	u--------	·
καλλιπολίτου	n-s---mg-	καλλιπολίτης
δ	g--------	δέ
᾽	u--------	᾽
ἀμαθεστάτου	a-s---mgs	ἀμαθής
νέου.	a-s---mg-	νέος
+	u--------	+
βροντῆς	n-s---fg-	βροντή
γόνε	n-s---nv-	γόνος
βρόντησον	v2sama---	βροντάω
ἐνθέους	a-p---ma-	ἔνθεος
λόγους	n-p---ma-	λόγος
.	u--------	.
καὶ	c--------	καί
συνάναρχον	a-s---ma-	συνάναρχος
πατρὶ	n-s---md-	πατήρ
δεῖξον	v2sama---	δείκνυμι
τῶ	l-s---md-	ὁ
λόγω	n-s---md-	λόγος
:·	u--------	:·
φωτὸς	n-s---ng-	φως
πύλη	n-s---fd-	πύλη
πυλῶν	n-p---fg-	πύλη
με	p1s---ca-	ἐγώ
τῶν	l-p---fg-	ὁ
οὐρανίων	a-p---fg-	οὐράνιος
","	u--------	","
εὶσω	d--------	εἴσω
γενέσθαι	v--ane---	γίγνομαι
σαῖς	a-p---fd-	σός
λιταῖς	n-p---fd-	λιτή
καταξί(...)	v2spma---	καταξιόω
ταῖς	l-p---fd-	ὁ
πρὸς	r--------	πρός
τὸν	l-s---ma-	ὁ
υἱὸν	n-s---ma-	υἱός
ὃν	p-s---ma-	ὅς
φέρεις	v2spia---	φέρω
ἐγκάρδιον	n-s---ma-	ἐγκάρδιος
.	u--------	.
καὶ	c--------	καί
τὸν	l-s---ma-	ὁ
σκότον	n-s---ma-	σκότος
μοι	p1s---cd-	ἐγώ
τῶν	l-p---fg-	ὁ
ἁμαρτάδων	n-p---fg-	ἁμαρτάς
λῦσον	v2sama---	λύω
:~	u--------	:~
Δόξα	n-s---fn-	δόξα
τῶ	l-s---md-	ὁ
θεῶ	n-s---md-	θεός
τῶ	l-s---md-	ὁ
παρασχόντι	v-sapamd-	παρέχω
τέλος	n-s---na-	τέλος
.	u--------	.
+	u--------	+
τέλος	n-s---na-	τέλος
δεδωκὼς	v-srpamn-	δίδωμι
χριστὲ	n-s---mv-	Χριστός
σοὶ	p2s---cd-	σύ
χάριν	n-s---fa-	χάρις
φέρω	v1spia---	φέρω
:–	u--------	:–
+	u-s---na-	+
τήνδε	l-s---fa-	ὅδε
πολυπλανέος	a-s---mg-	πολυπλανής
λαερτιάδα	n-s---mg-	Λαερτιάδης
᾽	u--------	᾽
όδυσῆος	n-s---mg-	Ὀδυσσεύς
βίβλον	n-s---fa-	βίβλος
ὁμηρείην	a-s---fa-	ὁμήρειος
","	u--------	","
νϊκήφορος	n-s---mn-	Νικήφορος
ἔσχεν	v3saia---	ἔχω
ὁ	l-s---mn-	ὁ
κρήτης	n-s---fg-	Κρήτη
+	u--------	+
༶	u--------	༶
βίβλον	n-s---fa-	βίβλος
ὁμήροιο	n-s---mg-	Ὅμηρος
τήνδε	l-s---fa-	ὅδε
πολυπλάκτοι	a-s---mg-	πολύπλαγκτος
᾽	u--------	᾽
ὀδυσῆος	n-s---mg-	Ὀδυσσεύς
κτήσατ	v3saie---	κτάομαι
᾽	u--------	᾽
ἀλιτρότατός	a-s---mns	ἀλιτρός
ποτ	d--------	πότε
᾽	u--------	᾽
ἐν	r--------	ἐν
ἀρχιερεῦσι	n-p---md-	ἀρχιερεύς
κρήτης	n-s---fg-	Κρήτη
:-	u--------	:-
Βίβλος	n-s---fn-	βύβλος
ἱερὰ	a-s---fn-	ἱερός
τῆς	l-s---fg-	ὁ
μονῆς	a-s---fg-	μονός
Γαλησίου	n-s---fg-	Γαλήσιος
τέρμ(...)	n-s---nn-	τέρμα
ἐντ(...)	d--------	ἔνταυθα
τὰς	l-p---fa-	ὁ
ὑ(...)	n-p---fa-	lacuna
ε	m--------	ε
βιβλων	n-p---ng-	βύβλος
(...)	v-sppamn-	lacuna
τέρας	n-s---na-	πέρας
δέδωκα	v1sria---	δώδεκα
(...)	l-s---md-	lacuna
λευταίω	a-s---md-	τελευταῖος
στίχω	n-s---md-	στίχος
τῶ	l-s---md-	ὁ
συντελεστῆ	n-s---md-	συντελεστής
(...)	l-p---ng-	lacuna
καλὼν	a-p---ng-	καλός
θεῶ	n-s---md-	θεός
χάρις	n-s---fn-	χάρις
τῶ	l-s---md-	ὁ
συμπέρασμα	n-s---na-	συμπέρασμα
δ(...)	g-sapamd-	lacuna
μοι	p1s---cd-	ἐγώ
λόγους	n-p---ma-	λόγος
γράφειν	v--pna---	γράφω
εἰς	r--------	εἰς
αινον	n-s---ma-	αἶνος
εὐχάριστον	a-s---ma-	εὐχάρσιτος
(...)	p-s---mg-	lacuna
τοῦ	l-s---mg-	ὁ
λόγου	n-s---mg-	λόγος
:-	u--------	:-
Εὐριπίδου	n-s---mg-	Εὐριπίδης
ἐστὶ	v3spia---	εἰμί
τοῦ	l-s---mg-	ὁ
τραγικοῦ	a-s---mg-	τραγικός
λόγος	n-s---mn-	λόγος
ὦ	e-s---mn-	ὦ
φίλος	a-s---mn-	φίλος
·	u--------	·
εἰ	c--------	εἰ
σοφὸς	a-s---ma-	σοφός
εἴης	v2spoa---	εἰμί
","	u--------	","
λάβε	v2sama---	λαμβάνω
μ	p-s---ca-	ἐγώ
	u--------	
ἐς	r--------	ἐς
χείρας	n-p---fa-	χείρ
·	u--------	·
εἰ	c--------	εἰ
δὲ	g--------	δέ
πέφυκας	v2srie---	φύω
νῆις	n-s---mn-	νῆις
μουσάων	n-p---fg-	μοῦσα
ῥιψον	v2sama---	ῥίπτω
ἃ	p-p---na-	ὅς
μὴ	d--------	μή
νοέεις	v2spia---	νοέω
·	u--------	·
εἰμὶ	v1spia---	εἰμί
γὰρ	g--------	γάρ
οὐ	d--------	οὐ
πάντεσσι	a-p---md-	πᾶς
βατὸς	n-s---mn-	βατός
·	u--------	·
παῦροι	a-p---mn-	παῦρος
δ	g--------	δέ
	u--------	
ἀγάσσαντο	v3saiemg-	ἄγαμαι
θουκυδίδην	n-s---ma-	Θουκυδίδης
ὀλόρου	n-s---mg-	Ὄλορος
κεκροπίδην	n-s---ma-	Κεκροπίδης
τὸ	l-s---na-	ὁ
γένος	n-s---na-	γένος
:	u--------	:
+	u--------	+
Δώδεκα	m--------	δώδεκα
δ	g--------	δέ
	u--------	
αὖ	d--------	αὖ
χριστοῖο	n-s---mg-	Χριστός
θεοῦ	n-s---mg-	θεός
μεγάλοιο	a-p---md-	μέγας
μαθηταὶ	n-p---mn-	μαθητής
Πέτρος	n-s---mn-	Πέτρος
τ	g--------	τε
	u--------	
ἀνδρέας	n-s---mn-	Ἀνδρέας
τὲ	l-s---mn-	τε
ἰωάννης	n-s---mn-	Ἰωάννης
ἰάκωβος	n-s---mn-	Ἰάκωβος
Πέμπτος	n-s---mn-	Πέμπτος
δ	g--------	δέ
	u--------	
ἠὲ	c--------	ἠέ
φίλιππος	n-s---mn-	Φίλιππος
·	u--------	·
ὁ	p-s---mn-	ὁ
δ	c--------	δέ
	u--------	
ἕκτος	a-s---mn-	ἕκτος
βαρθολομαῖος	n-s---mn-	Βαρθολομαῖος
Ματθαῖος	n-s---mn-	Ματθαῖος
θωμᾶς	n-s---mn-	Θωμᾶς
καὶ	c--------	καί
ἀλφαίου	n-s---mg-	Ἁλφαῖος
ἰάκωβος	n-s---mn-	Ἰάκωβος
Ἰούδας	n-s---mn-	Ἰούδας
τὲ	g--------	τε
σίμων	n-s---mn-	Σίμων
τὲ	g--------	τε
καὶ	c--------	καί
οὐ	d--------	οὐ
φατὸς	a-s---mn-	φατός
ἄλλος	a-s---mn-	ἄλλος
ἰούδας	n-s---mn-	Ἰούδας
Ζωὴ	n-s---fn-	Ζωή
τε	g--------	τε
καὶ	c--------	καί
θάνατος	n-s---mn-	θάνατος
ὡς	c--------	ὡς
πύλαι	n-s---mn-	πύλη
δύο	m--------	δύο
Μέσον	a-s---nn-	μέσος
δὲ	g--------	δέ
τούτων	p-p---mg-	οὗτος
ὁ	p-s---mn-	ὁ
γλυκὺς	a-s---mn-	γλυκύς
οὗτος	p-s---mn-	οὗτος
βίος	n-s---mn-	βίος
Οὐδεὶς	p-s---mn-	οὐδείς
εἰσῆλθε	v3saia---	εἰσέρχομαι
τὴν	l-s---fa-	ὁ
πύλην	n-s---fa-	πύλη
τῆς	l-s---fg-	ὁ
εἰσόδου	n-s---fg-	εἴσοδος
Ὃς	p-s---mn-	ὅς
οὐ	d--------	οὐ
παρῆλθε	v3saia---	παρέρχομαι
τὴν	l-s---fa-	ὁ
πύλην	n-s---fa-	πύλη
τῆς	l-s---fg-	ὁ
ἐξόδου	n-s---fg-	ἔξοδος
Λέξεις	n-s---fa-	λέξις
βίβλου	n-s---fa-	βίβλος
κρατιστῆς	a-s---fg-	κράτιστος
·	u--------	·
εἶς	r--------	εἰς
ὁρᾶς	v2spia---	ὁράω
πανολβίου	a-s---mg-	πανόλβιος
","	u--------	","
ἄνακτος	n-s---mg-	ἄναξ
ἡμῶν	p1p---cg-	ἐγώ
ἰησοῦ	n-s---mg-	Ἰησός
μακαρτάτου	a-s---mgs	μάκαρ
+	u--------	+
τέτρωρον	a-s---fa-	τέτρωρος
οὖσαν	v-sppafa-	εἰμί
εὐάγγελον	a-s---fa-	εὐάγγελος
καλουμένην	v-sppefa-	καλέω
","	u--------	","
ἀνδρῶν	n-p---mg-	ἀνήρ
μεγίστων	a-s---mgs	μέγας
εὐκλεἐστάτους	a-p---mas	εὐκλεής
λόγους	n-p---ma-	λόγος
+	u--------	+
ματθαίου	n-s---mg-	Ματθαῖος
καὶ	c--------	καί
ἰωάννου	n-s---mg-	Ἰωάννης
σοφοῦ	a-s---mg-	σοφός
μάλα	d--------	μάλα
","	u--------	","
μάρκου	n-s---mg-	Μάρκος
τὲ	g--------	τε
σεμνοῦ	a-s---mg-	σεμνός
καὶ	c--------	καί
λουκὰ	n-s---mg-	Λουκᾶς
λόγους	n-p---ma-	λόγος
κλητοῦς	n-p---mg-	κλητέος
","	u--------	","
χαίροις	v2spoa---	χαίρω
ὁ	l-s---mn-	ὁ
κτήτορ	n-s---mn-	κτήτωρ
τῆς	l-s---fg-	ὁ
βίβλου	n-s---fg-	βύβλος
συν	r--------	σύν
δ	g--------	δέ
	u--------	
αὖ	g--------	αὖ
θεὸς	n-s---mn-	θεός
λόγος	n-s---mn-	λόγος
+	u--------	+
ἄπαντα	a-p---na-	ἅπας
πιστῶν	n-p---ng-	πιστόν
πρὸς	r--------	πρός
τὸ	l-s---na-	ὁ
ζῆν	v--pna---	ζάω
δωρήσεται	n3sfie---	δωρέω
","	u--------	","
τιμὴν	n-s---fa-	τιμή
καὶ	c--------	καί
δόξαν	n-s---fa-	δόξα
εἰς	r--------	εἰς
τοῦς	l-p---ma-	ὁ
αἰώνων	n-p---mg-	αἰών
χρόνους	n-p---ma-	χρόνος
+	g--------	+
ἀφθάρτων	a-p---ng-	ἄφθαρτος
πάντων	a-p---ng-	πᾶς
καὶ	c--------	καί
πὰραδεῖσσου	n-s---mg-	παράδεισος
τρυφῆς	n-s---fg-	τρυφή
ἀξιωθῶμεν	v1pasp---	ἀξιόω
Βίβλος	n-s---fn-	βύβλος
μὲν	g--------	μέν
τελέθουσα	v-sppafn-	τεθέλω
λυκόφρονος	n-s---mg-	Λυκόφρων
ἀσματοκόμπου	a-s---mg-	ᾀσματόκομπος
","	u--------	","
ἦν	v3siia---	εἰμί
ἀλαὸς	n-s---fn-	ἀλαός
προπάροιθεν	d--------	προπάροιθε
ἀδερκέα	a-p---na-	ἀδερκής
δέργματ	n-p---na-	δέργμα
᾽	u--------	᾽
ἔχουσα	v-sppafn-	ἔχω
‧	u--------	‧
νῦν	d--------	νῦν
δέ	g--------	δέ
με	p-s---ca-	ἐγώ
δορκαλέα	a-s---ma-	δορκαλής
ἑρμείη	g-s---fd-	Ἕρμειος
θήκατο	v3saie---	τίθημι
τέχνη	n-s---fd-	τέχνη
‧	r--------	‧
τζέτζης	n-s---mn-	Τζέτζης
ἰσαάκιος	n-s---mn-	Ἰσαάκιος
εὔστροφα	a-p---na-	εὔστροφος
πείσματα	n-p---na-	πεῖσμα
","	u--------	","
λύσας	v-sapamn-	λύω
:-	u--------	:-
※	u--------	※
χριστῶ	n-s---md-	Χριστός
τὸ	l-s---nn-	ὁ
δῶρον	n-s---nn-	δῶρον
ἐκ	r--------	ἐκ
νικήτα	n-s---mg-	Νικήτα
τοῦ	l-s---mg-	ὁ
λύχνου	n-s---mg-	λύχνος
·	u--------	·
αρχὴ	n-s---fn-	ἀρχή
σὺν	r--------	σύν
θεῶ	n-s---md-	θεός
τῶν	l-p---mg-	ὁ
θυλυκῶν	a-p---mg-	θηλυκός
κανόνων	n-p---mg-	κανών
·	u--------	·
+	g--------	+
ἀρχὴν	n-s---fa-	ἀρχή
πάρασχε	v2sama---	παρέχω
χριστε	n-s---mv-	Χριστός
χρηστὴν	a-s---fa-	χρηστός
τῆ	l-s---fd-	ὁ
βίβλω	n-s---fd-	βύβλος
:-	u--------	:-
++	u--------	++
καὶ	d--------	καί
τοῦτο	p-s---nn-	οὗτος
δῶρον	n-s---nn-	δῶρον
ῥωμανου	n-s---mg-	Ῥωμανός
θυηπόλου	a-s---mg-	θυηπόλος
ναῶ	n-s---md-	ναός
προσαχθὲν	v-sappnn-	προσάγω
μαρτυρος	n-s---mg-	μάρτυρ
δημητρίου	n-s---mg-	Δημήτριος
+	u--------	+
ὁ	l-s---mn-	ὁ
χρύσεος	a-s---mn-	χρύσεος
νοῦς	n-s---mn-	νόος
τὸ	l-s---nn-	ὁ
στόμα	n-s---nn-	στόμα
τὸ	l-s---nn-	ὁ
χρυσίζον	v-sppann-	χρυσίζω
:	u--------	:
ἐκ	r--------	ἐκ
τῶν	l-p---ng-	ὁ
ἀδύτων	a-p---ng-	ἄδυτος
τὴν	l-s---fa-	ὁ
πηγὴν	n-s---fa-	πηγή
ἐξαντλῆσας	v-sapamn-	ἐξαντλέω
:	u--------	:
ἡμῖν	p1p---cg-	ἐγώ
τοῦ	l-s---mg-	ὁ
θεοῦ	n-s---mg-	θεός
φιλανθρωπίαν	n-s---fa-	φιλανθρωπία
νέμει	v3spia---	νέμω
:	u--------	:
τὴν	l-s---fa-	ὁ
συγχώρησιν	n-s---fa-	συγχώρησις
τῶν	l-p---ng-	ὁ
ἐσφαλμένων	v-prpeng-	σφάλλω
πάντων	a-p---ng-	πᾶς
:	u--------	:
ὡς	c--------	ὡς
ἁμαρτία	n-s---fn-	ἁμαρτία
οὐκ	d--------	οὐ
ἔστιν	v3spia---	εἰμί
ἐν	r--------	ἐν
τῶ	l-s---md-	ὁ
βίω	n-s---md-	βίος
:	u--------	:
βοᾶ	n-s---fd-	βοή
νικῶσα	v-sppafn-	νικάω
τὴν	l-s---fa-	ὁ
θεοῦ	n-s---mg-	θεός
εὐσπλαγχνίαν	n-s---fa-	εὐσπλαγχία
:	u--------	:
Τῶ	l-s---md-	ὁ
σὺν	d--------	σύν
τελεστῆ	n-s---md-	τελεστής
τῶν	l-p---ng-	ὁ
καλλῶν	n-p---ng-	κάλλος
θεῶ	n-s---md-	θεός
χάρις	n-s---fn-	χάρις
·	u--------	·
Τὸν	l-s---ma-	ὁ
δακτύλοις	n-p---md-	δάκτυλος
γράψαντα	v-sapama-	γράφω
τῶν	l-s---ma-	ὁ
κεκτημένων	v-srpema-	κτάομαι
·	u--------	·
Τὸν	l-s---ma-	ὁ
ἀναγυνώσκοντα	v-sppama-	ἀναγιγνώσκω
σὺν	r--------	σύν
προθυμία	n-s---fd-	προθυμία
·	u--------	·
Φύλατε	v2spma---	φυλάσσω
τοὺς	l-p---ma-	ὁ
δούλους	n-p---ma-	δοῦλος
σου	p2s---cg-	σύ
·	u--------	·
τριᾶς	n-s---fv-	τριάς
ὦ	e--------	ὦ
τρισολβία	a-p---fv-	τρισόλβιος
:-	u--------	:-
+	u--------	+
ἔγραψε	v3saia---	γράφω
τάδε	p-p---na-	ὅδε
συνδρομῆ	n-s---fd-	συνδρομή
ῥαινάλδου	n-s---mg-	Ῥαινάλδος
καλλιπολίτου	n-s---mg-	καλλιπολίτης
","	u--------	","
φυρατὴς	n-s---mn-	φυρατής
κωνσταντῖνος	n-s---mn-	Κωνσταντῖνος
+	u--------	+
χρυσογραφοῦσι	v3ppia---	χρυσογραφέω
δέλτον	n-s---fa-	δέλτος
οἱ	l-p---mn-	ὁ
θεηγόροι	a-p---mn-	θεηγόρος
ὃν	p-s---ma-	ὅς
ἡ	l-s---fn-	ὁ
τριφεγγὴσ	a-s---fn-	τριφεγγής
τοῦ	l-s---mg-	ὁ
θεοῦ	n-s---mg-	θεός
πανταρχία	n-s---fn-	πανταρχία
ὧν	p-p---ng-	ὅς
εἷσ	m-s---mn-	εἷς
πέφυκε	v3srie---	φύω
ψυχικῶσ	d--------	ψυχικός
θησαυρίσασ	v2sapa---	θησαυρίζω
ναὶ	i--------	ναί
μὴν	g--------	μήν
γένοιτο	v3saoe---	γίγνομαι
χριστὲ	n-s---mv-	Χρισός
σῶτερ	n-s---mv-	σώτηρ
παντάναξ	n-s---mv-	παντάναξ
δὶσ	d--------	δίς
ἓξ	m--------	ἕξ
θεοπτῶν	n-p---mg-	θεόπτης
τεττάρων	m-p---mg-	τέσσαρες
τούτοισ	p-p---md-	οὗτος
ἅμα	d--------	ἅμα
νόων	n-p---mg-	νόος
ἁπάντων	a-p---mg-	ἅπας
τοῦ	l-s---mg-	ὁ
πόλου	n-s---mg-	πόλος
πυριπνόων	a-p---mg-	πυρίπνοος
καὶ	c--------	καί
τοῦ	l-s---mg-	ὁ
τεθέντοσ	v-sappmg-	τίθημι
προσφόρωσ	d--------	πρόσφορος
θεοῦ	n-s---mg-	θεός
δόσισ	n-s---fn-	δόσις
προφητικάσ	a-p---fa-	προφητικός
τε	g--------	τε
πνευματοφθόγγουσ	a-p---fa-	πνευματόφθογγος
φράσεισ	n-p---fa-	φράσις
λῖταισ	n-p---fd-	λιτή
ἀφύκτοισ	a-p---fd-	ἄφυκτος
τῆσ	l-s---fg-	ὁ
φαεσφόρου	a-s---fg-	φαεσφόρος
κόρησ	n-s---fg-	κόρη
θεοδωρήτου	n-s---mg-	Θεοδώρητος
τοῦ	l-s---mg-	ὁ
σοφοῦ	a-s---mg-	σοφός
ἑρμενέωσ	n-s---mg-	ἑρμενεύς
τὴν	l-s---fa-	ὁ
βίβλον	n-s---fa-	βύβλος
ἤπερ	c--------	ἤπερ
μαργάρων	n-p---cg-	μάργαρος
τοὺσ	l-p---ma-	ὁ
ἐντίμουσ	a-p---ma-	ἔντιμος
τὸν	l-s---ma-	ὁ
χρυσόρειθρον	n-s---ma-	χρυσόρειθρος
ἐν	r--------	ἐν
θεηγόροις	a-p---md-	θεηγόρος
λόγοις	n-p---md-	λόγος
·	u--------	·
Ϊωάννην	n-s---ma-	Ἰωάννης
δή	g--------	δή
φημι	v1spia---	φημί
τὸ	l-s---na-	ὁ
χρυσοῦν	a-s---na-	χρυσοῦς
στόμα	n-s---na-	στόμα
·	u--------	·
τὸν	l-s---ma-	ὁ
ὡς	d--------	ὡς
ἀληθῶς	d--------	ἀληθής
εὐγενῆ	a-s---ma-	εὐγενής
χρυσόστομον	n-s---ma-	Χρυσόστομος
·	u--------	·
τὸν	l-s---ma-	ὁ
πνεύματος	n-s---ng-	πνεῦμα
δοχεῖον	n-s---na-	δοχεῖον
ὄντα	v-sppama-	εἰμί
κυρίου	n-s---mg-	κύριος
·	u--------	·
ἐν	r--------	ἐν
ὧ	p-s---nd-	ὅς
τέθεικεν	v3sria-	τίθημι
ὡς	c--------	ὡς
θεὸς	n-s---mn-	θεός
καὶ	c--------	καί
δεσπότης	n-s---mn-	δεσπότης
·	u--------	·
θησαυροπλουτόχρηστον	a-s---ma-	θησαυροπλουτόχρηστος
ἐσθλοφωνίαν	n-s---fa-	ἐσθλοφωνία
·	u--------	·
καὶ	c--------	καί
πανσοφοπρόγνωστον	a-s---ma-	πανσοφοπρόγνωστος
εὐθυφθογγίαν	n-s---fa-	εὐθυφθογγία
·	u--------	·
καὶ	c--------	καί
χρυσομαργάροπτον	a-s---ma-	χρυσομαργάροπτος
ἀστροφεγγίαν	n-s---fa-	ἀστροφεγγία
·	u--------	·
Ϊωάννην	n-s---ma-	Ἰωάννης
τὸν	l-s---ma-	ὁ
ὄντα	v-sppama-	εἰμί
κυρίου	n-s---mg-	κύριος
μέγα	a-s---na-	μέγας
·	u--------	·
οἴκημα	n-s---na-	οἴκημα
φαιδρὸν	a-s---ma-	φαιδρός
χριστὸν	a-s---ma-	χριστός
εἰσδεδεγμένον	v-srpama-	εἰσδέχομαι
·	u--------	·
ἐν	r--------	ἐν
ὧ	p-s---nd-	ὅς
προλάμψαν	n3paia---	προλάμπω
φωτοειδεῖ	a-s---fd-	φωτοειδής
λαμπάδι	n-s---fd-	λαμπάς
·	u--------	·
τὸ	l-s---nn-	ὁ
τρισσολαμπὲς	d-s---nn-	τρισσολαμπής
καὶ	c--------	καί
μονάρχιον	a-s---nn-	μονάρχιος
κράτος	n-s---nn-	κράτος
·	u--------	·
ὅλον	a-s---nn-	ὅλος
κατήστραψεν	v3saia---	καταστράπτω
τε	g--------	τε
καὶ	c--------	καί
κατηύγασεν	v3saia---	καταυγάζω
·	u--------	·
Ϊωάννην	n-s---ma-	Ἰωάννης
τὸν	l-s---ma-	ὁ
ὄντα	v-sppama-	εἰμί
τοῖς	l-p---md-	ὁ
θείοις	a-p---md-	θεῖος
λόγοις	n-p---md-	λόγος
·	u--------	·
ἑωσφόρου	n-s---mg-	Ἐωσφόρος
φαίνοντος	v-sppamg-	φαίνω
ἄστρου	n-s---ng-	ἄστρον
βελτίω	a-s---mdc	βέλτιος
·	u--------	·
τοῖς	l-p---nd-	ὁ
δόγμασι	n-p---nd-	δόγμα
στίλβοντα	v-sppama	στίλβω
